id,datetime,district,category,severity,light,weather,road_defect,road_defects,participants_count,vehicles_count,dead_count,injured_count,lat,lon
1537476,2025-07-05 22:43:00,Одинцовский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,4,2,0,3,55.591491,36.902175
1537488,2025-07-05 23:00:00,Каширский,Опрокидывание,Тяжёлый,"В темное время суток, освещение включено",Дождь,Отсутствие тротуаров (пешеходных дорожек),2,1,1,0,1,54.808507,38.032447
1537553,2025-07-06 03:20:00,Лосино-Петровский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,4,55.891739,38.145422
1537557,2025-07-06 03:40:00,Ступинский,Съезд с дороги,С погибшими,"В темное время суток, освещение отсутствует",Ясно,,0,2,1,2,0,54.881026,37.977633
1537587,2025-07-06 07:00:00,Луховицкий,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,1,54.968629,39.01979
1537603,2025-07-06 08:30:00,Истринский,Съезд с дороги,С погибшими,Светлое время суток,Пасмурно,,0,1,1,1,0,55.913077,36.710863
1537619,2025-07-06 10:05:00,Одинцовский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,55.687868,36.887229
1537673,2025-07-06 13:25:00,Талдомский,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,56.671126,37.295229
1537737,2025-07-06 16:25:00,Лыткарино,Падение пассажира,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.578205,37.910128
1537751,2025-07-06 16:50:00,Орехово-Зуево,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.488684,38.883094
1537760,2025-07-06 17:10:00,Орехово-Зуево,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,3,0,1,55.852734,38.951694
1537768,2025-07-06 17:30:00,Ногинский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,1,55.817035,38.144521
1537769,2025-07-06 17:35:00,Ленинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Неправильное применение, плохая видимость дорожных знаков",2,2,1,0,1,55.53115,37.582587
1537779,2025-07-06 18:00:00,Домодедово,Опрокидывание,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,2,55.165283,37.921447
1537820,2025-07-06 19:45:00,Волоколамский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,56.031667,35.956389
1537856,2025-07-06 21:20:00,Истринский,Столкновение,Тяжёлый,"В темное время суток, освещение не включено",Ясно,,0,2,2,0,1,55.908125,36.921753
1537891,2025-07-06 23:01:00,Солнечногорский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,Неровное покрытие,2,2,1,0,1,56.10473,37.096742
1537932,2025-07-07 04:23:00,Щелковский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.920991,37.976259
1537959,2025-07-07 07:30:00,Ногинский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,55.833614,38.357606
1537997,2025-07-07 09:15:00,Красногорский,Столкновение,Легкий,Светлое время суток,Ясно,,0,3,2,0,1,55.839255,37.251488
1538130,2025-07-07 14:45:00,Подольский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,2,55.38927,37.551484
1538232,2025-07-07 18:00:00,Воскресенский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.403814,38.757995
1538239,2025-07-07 18:10:00,Можайский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,3,55.688109,35.621334
1538350,2025-07-07 22:45:00,Ногинский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,3,0,1,55.725461,38.233098
1538370,2025-07-08 00:05:00,Подольский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,3,0,1,55.317653,37.556891
1538395,2025-07-08 03:10:00,Серебряно-Прудский,Наезд на животное,Легкий,Сумерки,Ясно,Неудовлетворительное состояние обочин,2,1,1,0,1,54.516154,38.461774
1538452,2025-07-08 08:45:00,Пушкинский,Опрокидывание,Легкий,Светлое время суток,Ясно,Дефекты покрытия,1,1,1,0,1,56.123651,37.983545
1538479,2025-07-08 09:50:00,Луховицкий,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,54.958374,39.038329
1538492,2025-07-08 10:38:00,Подольский,Столкновение,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,55.467084,37.545662
1538524,2025-07-08 11:40:00,Раменский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,55.583057,38.220094
1538531,2025-07-08 11:57:00,Ступинский,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,17,1,0,16,54.953433,38.143061
1538547,2025-07-08 12:35:00,Ленинский,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,55.557015,37.807378
1538577,2025-07-08 14:37:00,Серпухов,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,54.920015,37.432112
1538613,2025-07-08 16:15:00,Чеховский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.129522,37.544798
1538621,2025-07-08 16:35:00,Щелковский,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,"Неправильное применение, плохая видимость дорожных знаков",3,2,2,0,1,55.912223,38.000092
1538652,2025-07-08 17:40:00,Раменский,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие тротуаров (пешеходных дорожек),1,2,2,0,1,55.578751,38.271378
1538657,2025-07-08 17:55:00,Истринский,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,56.008475,36.345674
1538686,2025-07-08 18:45:00,Сергиево-Посадский,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,56.300063,38.176267
1538697,2025-07-08 19:04:00,Люберецкий,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.635167,38.010818
1538759,2025-07-08 22:10:00,Егорьевский,Опрокидывание,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,Отсутствие освещения,2,1,1,0,1,55.43745,39.303589
1538791,2025-07-09 00:52:00,Сергиево-Посадский,Столкновение,С погибшими,"В темное время суток, освещение отсутствует",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,1,1,56.373244,38.127337
1538792,2025-07-09 01:00:00,Зарайский,Столкновение,С погибшими,"В темное время суток, освещение отсутствует",Пасмурно,,0,10,2,2,8,54.835377,38.927393
1538812,2025-07-09 05:20:00,Подольский,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,55.472055,37.440701
1538900,2025-07-09 11:10:00,Можайский,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,55.616867,35.498779
1538956,2025-07-09 13:48:00,Ступинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Температура выше +30С,,0,2,1,0,1,54.900891,38.088182
1539002,2025-07-09 16:00:00,Лосино-Петровский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,"Неправильное применение, плохая видимость дорожных знаков",1,2,2,0,1,55.893423,38.138952
1539021,2025-07-09 16:47:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,1,55.730445,37.354074
1539096,2025-07-09 19:00:00,Мытищинский,Падение пассажира,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.899866,37.670521
1539158,2025-07-09 21:50:00,Московская область,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,Неисправность светофора,2,2,1,0,2,56.008258,38.370819
1539178,2025-07-09 22:50:00,Лосино-Петровский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,55.928246,38.160946
1539180,2025-07-09 23:00:00,Ступинский,Съезд с дороги,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,1,1,0,1,55.035708,38.202199
1539230,2025-07-10 06:30:00,Железнодорожный,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.742051,37.983689
1539273,2025-07-10 09:17:00,Солнечногорский,Столкновение,С погибшими,Светлое время суток,Ясно,Дефекты покрытия,4,2,2,1,0,56.19078,37.046896
1539320,2025-07-10 11:54:00,Лотошинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,56.23571,35.644388
1539327,2025-07-10 12:05:00,Одинцовский,Опрокидывание,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.629795,36.995269
1539375,2025-07-10 14:00:00,Мытищинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.922487,37.707702
1539389,2025-07-10 14:40:00,Дмитровский,Иной вид ДТП,С погибшими,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,1,0,56.246554,37.701849
1539426,2025-07-10 16:01:00,Электросталь,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,55.801058,38.460233
1539443,2025-07-10 16:51:00,Химки,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.878765,37.428178
1539446,2025-07-10 16:58:00,Раменский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.481924,38.347113
1539461,2025-07-10 17:20:00,Электросталь,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.797274,38.459095
1539471,2025-07-10 17:40:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.391818,37.543974
1539505,2025-07-10 18:41:00,Сергиево-Посадский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,56.338332,38.128867
1539533,2025-07-10 19:24:00,Орехово-Зуево,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.565061,39.236684
1539604,2025-07-10 21:36:00,Химки,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,1,0,1,55.951254,37.464452
1539605,2025-07-10 21:37:00,Подольский,Столкновение,Тяжёлый,Сумерки,Ясно,Отсутствие пешеходных ограждений в необходимых местах,2,3,2,0,1,55.419771,37.534468
1539606,2025-07-10 21:50:00,Шаховской,Наезд на животное,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,1,1,0,1,56.037175,35.565502
1539805,2025-07-11 11:05:00,Орехово-Зуево,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.591879,38.922672
1539842,2025-07-11 12:30:00,Одинцовский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.57846,36.772335
1539879,2025-07-11 13:42:00,Чеховский,Наезд на препятствие,С погибшими,Светлое время суток,Ясно,,0,4,3,1,0,55.205949,37.507375
1539887,2025-07-11 13:50:00,Орехово-Зуево,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,3,3,0,1,55.85625,38.966262
1539903,2025-07-11 14:25:00,Щелковский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,4,0,1,55.867648,37.991989
1539933,2025-07-11 15:33:00,Ленинский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,3,0,1,55.534888,37.610208
1539939,2025-07-11 15:40:00,Подольский,Наезд на пешехода,Легкий,Светлое время суток,Ясно,,0,2,1,0,1,55.380841,37.55215
1539957,2025-07-11 16:15:00,Балашиха,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.793899,37.927873
1540027,2025-07-11 18:00:00,Ступинский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,2,1,1,54.900624,38.080823
1540070,2025-07-11 19:05:00,Орехово-Зуево,Столкновение,С погибшими,Светлое время суток,Ясно,,0,4,3,1,0,55.811935,38.901858
1540076,2025-07-11 19:16:00,Ленинский,Наезд на пешехода,С погибшими,Светлое время суток,Ясно,Несоответствие дорожных ограждений предъявляемым требованиям,2,2,1,1,0,55.561448,37.836009
1540082,2025-07-11 19:25:00,Воскресенский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,2,2,0,55.297744,38.56459
1540094,2025-07-11 19:45:00,Волоколамский,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,55.779198,35.732421
1540111,2025-07-11 20:14:00,Домодедово,Наезд на стоящее ТС,С погибшими,Светлое время суток,Ясно,,0,9,3,2,6,55.441187,37.798827
1540117,2025-07-11 20:30:00,Химки,Падение пассажира,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.887124,37.417545
1540125,2025-07-11 20:55:00,Солнечногорский,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,2,2,0,1,56.115109,37.218332
1540136,2025-07-11 21:30:00,Дмитровский,Наезд на животное,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,1,1,0,1,56.225359,37.686539
1540147,2025-07-11 22:00:00,Павлово-Посадский,Съезд с дороги,С погибшими,"В темное время суток, освещение отсутствует",Ясно,,0,1,1,1,0,55.849981,38.759433
1540176,2025-07-11 23:30:00,Ступинский,Съезд с дороги,С погибшими,"В темное время суток, освещение не включено",Ясно,,0,2,1,1,1,55.237093,38.348926
1540220,2025-07-12 02:25:00,Домодедово,Опрокидывание,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,55.241387,37.8685
1540329,2025-07-12 10:05:00,Мытищинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.905983,37.699445
1540377,2025-07-12 12:00:00,Солнечногорский,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,"Неправильное применение, плохая видимость дорожных знаков",2,2,2,0,1,56.145723,36.826451
1540397,2025-07-12 13:00:00,Шатурский,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,55.210326,39.775486
1540412,2025-07-12 13:44:00,Рузский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.670857,36.525099
1540414,2025-07-12 13:50:00,Каширский,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,54.836754,38.187768
1540457,2025-07-12 15:30:00,Можайский,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,1,5,2,0,3,55.443975,35.924199
1540507,2025-07-12 17:20:00,Ногинский,Столкновение,С погибшими,Светлое время суток,Ясно,Дефекты покрытия,1,3,3,1,0,55.835385,38.461375
1540517,2025-07-12 17:50:00,Шатурский,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,1,55.251539,40.005984
1540617,2025-07-12 21:50:00,Наро-Фоминский,Столкновение,С погибшими,"В темное время суток, освещение включено",Пасмурно,,0,3,2,2,0,55.322395,36.759289
1540675,2025-07-13 00:55:00,Одинцовский,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,55.649693,36.640842
1540688,2025-07-13 01:30:00,Красногорский,Столкновение,Легкий,"В темное время суток, освещение включено",Дождь,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,5,2,0,1,55.775,37.21159
1540706,2025-07-13 02:41:00,Дмитровский,Наезд на препятствие,С погибшими,Светлое время суток,Ясно,,0,4,1,1,2,56.430866,37.45309
1540850,2025-07-13 13:07:00,Протвино,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,54.872175,37.222506
1540881,2025-07-13 14:25:00,Рузский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,7,2,0,2,55.610899,36.40146
1540893,2025-07-13 15:03:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,2,55.485701,37.603851
1540936,2025-07-13 16:20:00,Сергиево-Посадский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,56.369243,38.146516
1540982,2025-07-13 18:10:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Ясно,Неисправность светофора,1,3,2,0,1,55.423832,37.489783
1541006,2025-07-13 18:50:00,Можайский,Наезд на препятствие,Тяжёлый,Светлое время суток,Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,55.517346,35.49497
1541037,2025-07-13 19:45:00,Наро-Фоминский,Наезд на велосипедиста,Легкий,"В темное время суток, освещение включено",Пасмурно,,0,2,2,0,1,55.366449,36.487653
1541123,2025-07-13 23:43:00,Ивантеевка,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,55.974915,37.910256
1541178,2025-07-14 07:25:00,Домодедово,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.344442,37.807367
1541194,2025-07-14 08:20:00,Люберецкий,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.69553,37.862343
1541336,2025-07-14 15:10:00,Раменский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,55.483869,38.340225
1541384,2025-07-14 17:20:00,Каширский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,3,0,2,54.82896,38.36155
1541496,2025-07-14 21:45:00,Ногинский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,55.813071,38.108979
1541528,2025-07-14 23:35:00,Ногинский,Опрокидывание,Тяжёлый,"В темное время суток, освещение включено",Ясно,Дефекты покрытия,1,1,1,0,1,55.817282,38.145593
1541581,2025-07-15 07:57:00,Жуковский,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,55.580438,38.150657
1541609,2025-07-15 09:30:00,Талдомский,Столкновение,С погибшими,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,1,1,56.515966,37.62562
1541622,2025-07-15 10:20:00,Раменский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,2,55.571545,38.239825
1541626,2025-07-15 10:30:00,Ногинский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.769484,38.225039
1541684,2025-07-15 12:45:00,Павлово-Посадский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.921544,38.725637
1541708,2025-07-15 13:52:00,Егорьевский,Наезд на пешехода,Тяжёлый,Светлое время суток,Дождь,Отсутствие дорожных знаков в необходимых местах,1,2,1,0,1,55.38406,39.037889
1541717,2025-07-15 14:10:00,Щелковский,Столкновение,Тяжёлый,Светлое время суток,Дождь,,0,2,2,0,1,55.981411,38.118806
1541775,2025-07-15 16:23:00,Зарайский,Наезд на пешехода,Тяжёлый,Светлое время суток,Дождь,,0,2,1,0,1,54.758981,38.887364
1541800,2025-07-15 17:10:00,Чеховский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,5,6,0,1,55.033672,37.520965
1541825,2025-07-15 17:41:00,Серпуховский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,54.977183,37.214835
1541832,2025-07-15 18:00:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,3,0,2,55.658125,36.976633
1541850,2025-07-15 18:30:00,Талдомский,Столкновение,С погибшими,Светлое время суток,Пасмурно,,0,2,2,1,1,56.601118,37.605515
1541882,2025-07-15 19:22:00,Можайский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,Отсутствие освещения,1,2,2,0,1,55.527805,35.402455
1541900,2025-07-15 19:47:00,Солнечногорский,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,Неудовлетворительное состояние обочин,4,2,2,0,1,56.163046,36.955948
1541970,2025-07-15 22:40:00,Сергиево-Посадский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,0,2,56.375196,38.110478
1541989,2025-07-16 00:25:00,Ступинский,Опрокидывание,Тяжёлый,"В темное время суток, освещение отсутствует",Пасмурно,,0,1,1,0,1,55.05673,37.968471
1542040,2025-07-16 07:40:00,Фрязино,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Пасмурно,Отсутствие дорожных знаков в необходимых местах,2,2,2,0,1,55.960606,38.054152
1542105,2025-07-16 10:50:00,Дубна,Падение пассажира,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,1,0,1,56.753805,37.143059
1542172,2025-07-16 13:50:00,Лосино-Петровский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,3,1,0,55.928361,38.201437
1542239,2025-07-16 16:01:00,Егорьевский,Иной вид ДТП,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,55.399879,39.130576
1542268,2025-07-16 16:50:00,Рузский,Падение пассажира,Тяжёлый,Светлое время суток,Пасмурно,Неисправность светофора,1,2,1,0,1,55.660896,36.28163
1542413,2025-07-16 21:27:00,Мытищинский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,2,1,0,1,55.92176,37.768786
1542426,2025-07-16 22:00:00,Подольский,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,3,2,0,1,55.428499,37.537091
1542547,2025-07-17 10:00:00,Щелковский,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,0,1,55.937655,37.974538
1542562,2025-07-17 11:00:00,Зарайский,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,54.791717,38.838183
1542617,2025-07-17 13:13:00,Егорьевский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,3,2,0,1,55.284688,39.257412
1542652,2025-07-17 14:50:00,Климовск,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Дождь,,0,2,2,0,1,55.091755,38.776712
1542710,2025-07-17 17:26:00,Ногинский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,3,0,1,55.837542,38.468285
1542749,2025-07-17 18:30:00,Климовск,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.065543,38.755985
1542760,2025-07-17 18:57:00,Щелковский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.911437,37.991871
1542820,2025-07-17 21:00:00,Одинцовский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,2,1,0,1,55.668727,37.310139
1542832,2025-07-17 21:40:00,Талдомский,Наезд на велосипедиста,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,2,56.681865,37.412586
1542845,2025-07-17 22:03:00,Люберецкий,Наезд на пешехода,С погибшими,"В темное время суток, освещение включено",Ясно,,0,2,1,1,0,55.668918,37.907167
1542909,2025-07-18 05:40:00,Сергиево-Посадский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,56.18819,38.037604
1542916,2025-07-18 07:05:00,Подольский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Неправильное применение, плохая видимость дорожных знаков",1,2,1,0,1,55.449716,37.546802
1542925,2025-07-18 07:49:00,Ленинский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,3,1,0,55.551016,37.708301
1542950,2025-07-18 08:49:00,Раменский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,4,2,1,1,55.279213,38.409641
1543005,2025-07-18 11:10:00,Егорьевский,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,1,2,2,0,1,55.408559,39.263667
1543091,2025-07-18 14:40:00,Климовск,Наезд на велосипедиста,С погибшими,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,1,0,55.207602,38.776298
1543145,2025-07-18 16:20:00,Домодедово,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.396716,37.775663
1543170,2025-07-18 17:00:00,Ступинский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,5,0,1,55.082077,37.967033
1543251,2025-07-18 19:30:00,Серебряно-Прудский,Столкновение,Легкий,Светлое время суток,Пасмурно,,0,2,2,0,1,54.469721,38.565021
1543261,2025-07-18 19:50:00,Егорьевский,Столкновение,С погибшими,Светлое время суток,Ясно,Неисправное освещение,2,4,2,2,2,55.290963,39.442656
1543296,2025-07-18 21:05:00,Сергиево-Посадский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,56.329357,38.131785
1543339,2025-07-18 22:55:00,Шаховской,Наезд на препятствие,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,1,1,0,1,56.035889,35.523039
1543358,2025-07-19 00:05:00,Ступинский,Столкновение,Тяжёлый,"В темное время суток, освещение не включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,3,0,1,54.946622,38.134025
1543362,2025-07-19 00:10:00,Одинцовский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,Неисправное освещение,1,2,3,0,1,55.585755,36.841674
1543392,2025-07-19 03:35:00,Солнечногорский,Наезд на препятствие,С погибшими,Светлое время суток,Ясно,,0,1,1,1,0,56.149118,37.038442
1543414,2025-07-19 06:56:00,Люберецкий,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,55.693641,37.908119
1543455,2025-07-19 09:15:00,Химки,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.950131,37.298605
1543545,2025-07-19 13:06:00,Ленинский,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.556465,37.691444
1543705,2025-07-19 19:05:00,Подольский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,2,55.369217,37.60328
1543708,2025-07-19 19:10:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,"Неправильное применение, плохая видимость дорожных знаков",4,4,2,0,4,55.488684,37.667195
1543769,2025-07-19 21:00:00,Волоколамский,Столкновение,С погибшими,Сумерки,Ясно,Отсутствие временных ТСОД в местах проведения работ,1,3,2,1,2,56.031693,35.836746
1543843,2025-07-20 00:40:00,Ленинский,Столкновение,С погибшими,"В темное время суток, освещение отсутствует",Пасмурно,,0,3,2,1,1,55.541599,37.626946
1543856,2025-07-20 01:20:00,Жуковский,Опрокидывание,Тяжёлый,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,55.581469,38.146626
1543901,2025-07-20 06:50:00,Можайский,Столкновение,Тяжёлый,Светлое время суток,Дождь,,0,3,2,0,2,55.465444,35.905766
1543921,2025-07-20 08:50:00,Ленинский,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,1,1,0,1,55.517484,37.825785
1543922,2025-07-20 08:58:00,Одинцовский,Наезд на препятствие,Тяжёлый,Светлое время суток,Дождь,,0,2,1,0,1,55.723944,37.330856
