id,datetime,district,category,severity,light,weather,road_defect,road_defects,participants_count,vehicles_count,dead_count,injured_count,lat,lon
280384,2016-08-23 16:00:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.2639,34.4297
280752,2016-08-24 09:50:00,Почепский район,Столкновение,Легкий,Светлое время суток,Пасмурно,,0,3,2,0,1,52.8919,33.4272
280785,2016-08-24 11:30:00,Клинцовский район,Наезд на пешехода,Легкий,Светлое время суток,Пасмурно,,0,2,1,0,1,52.7612,32.2642
280804,2016-08-24 12:15:00,Почепский район,Наезд на пешехода,Легкий,Светлое время суток,Пасмурно,Отсутствие элементов обустройства остановочного пункта общественного пассажирского транспорта,1,2,1,0,1,52.9308,33.4592
281156,2016-08-24 23:35:00,Климовский район,Наезд на препятствие,Легкий,"В темное время суток, освещение не включено",Ясно,Отсутствие освещения,3,1,1,0,1,52.3869,31.1931
281625,2016-08-25 20:50:00,Новозыбковский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,1,0,1,52.5403,31.9281
281628,2016-08-25 20:55:00,Брянская область,Падение пассажира,Тяжёлый,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,1,0,1,53.3353,34.2883
281756,2016-08-26 06:20:00,Унеченский район,Наезд на стоящее ТС,Легкий,Светлое время суток,Ясно,,0,17,2,0,7,52.7839,32.7536
281927,2016-08-26 14:50:00,Дятьковский район,Наезд на стоящее ТС,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,53.7661,34.6775
281943,2016-08-26 15:30:00,Стародубский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,2,52.0,32.0
282078,2016-08-26 19:20:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.2153,34.4744
282118,2016-08-26 20:30:00,Брянская область,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,1,1,0,1,53.1843,34.1852
282298,2016-08-27 05:05:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,4,2,0,1,53.2339,34.3642
282351,2016-08-27 09:40:00,Погарский район,Наезд на велосипедиста,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,52.5558,33.2567
282465,2016-08-27 13:00:00,Брянская область,Иной вид ДТП,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,53.0,34.0
282507,2016-08-27 14:10:00,Стародубский район,Опрокидывание,Легкий,Светлое время суток,Ясно,,0,1,1,0,1,52.4858,32.7775
282704,2016-08-27 19:20:00,Брянский район,Столкновение,Легкий,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,1,3,2,0,2,53.21002,34.32876
283019,2016-08-28 09:00:00,Унеченский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,52.7889,32.9522
283047,2016-08-28 11:00:00,Брянская область,Столкновение,Легкий,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.1359,34.2147
283094,2016-08-28 13:00:00,Стародубский район,Столкновение,Легкий,Светлое время суток,Ясно,,0,3,2,0,1,52.6381,32.9172
283127,2016-08-28 14:15:00,Новозыбковский район,Столкновение,Легкий,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,0,2,52.5336,31.915
283393,2016-08-28 21:10:00,Стародубский район,Наезд на велосипедиста,Легкий,"В темное время суток, освещение отсутствует",Ясно,,0,3,3,0,1,52.6582,32.7142
283466,2016-08-29 00:05:00,Брянский район,Наезд на пешехода,С погибшими,"В темное время суток, освещение включено",Пасмурно,,0,2,1,1,0,53.2742,34.6326
283688,2016-08-29 13:30:00,Брянская область,Падение пассажира,Легкий,Светлое время суток,Ясно,,0,2,1,0,1,53.2381,34.3272
283927,2016-08-29 20:21:00,Брянская область,Наезд на пешехода,Легкий,Сумерки,Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.2561,34.3289
283972,2016-08-29 21:15:00,Брянская область,Столкновение,Тяжёлый,Сумерки,Пасмурно,,0,3,3,0,1,53.2747,34.4
284150,2016-08-30 09:20:00,Брянская область,Иной вид ДТП,Легкий,Светлое время суток,Ясно,,0,2,1,0,1,53.1458,34.3045
284196,2016-08-30 10:50:00,Брянская область,Падение пассажира,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,3,2,1,0,1,53.1252,34.2511
284337,2016-08-30 15:35:00,Брянская область,Столкновение,С погибшими,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,1,0,53.1254,34.2403
