dtp_id,vehicle_no,role,gender,experience,violation,violations_count,health,brand,vehicle_year,vehicle_category
1458634,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ГАЗ,2019,Прочие одноярусные
1458634,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ГАЗ,2019,Прочие одноярусные
1458634,2,Водитель,Мужской,9.0,Нет нарушений,0,Не пострадал,FOTON,2020,Прочие одноярусные
1458650,1,Водитель,Мужской,35.0,Нет нарушений,0,Не пострадал,HYUNDAI,2013,Рефрижераторы
1458650,,Пешеход,Мужской,,Движение вдоль проезжей части при наличии и удовлетворительном состоянии тротуара,1,Погиб,,,
1458661,1,Водитель,Мужской,41.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,VOLKSWAGEN,2003,"В-класс (малый) до 3,9 м"
1458661,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1458684,1,Водитель,Мужской,39.0,Нет нарушений,0,Не пострадал,ГОЛАЗ,2013,Прочие одноярусные
1458684,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Погиб,,,
1458718,1,Водитель,Женский,23.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,KIA,2013,"С-класс (малый средний, компактный) до 4,3 м"
1458718,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1458722,1,Водитель,Мужской,14.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,GEELY,2010,"С-класс (малый средний, компактный) до 4,3 м"
1458722,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1458735,1,Водитель,Мужской,7.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,CADILLAC,2011,"В-класс (малый) до 3,9 м"
1458735,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1458743,1,Водитель,Мужской,19.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,2019,"В-класс (малый) до 3,9 м"
1458743,1,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,2019,"В-класс (малый) до 3,9 м"
1458743,2,Водитель,Мужской,12.0,Неправильный выбор дистанции,1,Не пострадал,HYUNDAI,2020,"В-класс (малый) до 3,9 м"
1458764,1,Водитель,Мужской,17.0,Нарушение требований сигналов светофора,1,Не пострадал,KIA,2022,Минивэны и универсалы повышенной вместимости
1458764,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1458783,1,Велосипедист,Мужской,99.0,Нарушение правил перестроения,1,Погиб,,,Велосипеды
1458783,2,Водитель,Мужской,8.0,Нет нарушений,0,Не пострадал,FORD,2007,Прочие легковые автомобили
1458787,2,Водитель,Мужской,8.0,Неправильный выбор дистанции,1,Ранен,HYUNDAI,2013,"С-класс (малый средний, компактный) до 4,3 м"
1458787,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,HYUNDAI,2013,"С-класс (малый средний, компактный) до 4,3 м"
1458787,3,Водитель,Мужской,24.0,Нет нарушений,0,Ранен,OPEL,2013,"А-класс (особо малый) до 3,5 м"
1458787,4,Водитель,Мужской,44.0,Нет нарушений,0,Ранен,VOLKSWAGEN,2013,"С-класс (малый средний, компактный) до 4,3 м"
1458787,5,Водитель,Мужской,35.0,Нет нарушений,0,Не пострадал,VOLVO,2013,Седельные тягачи
1458787,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1458791,1,Водитель,Мужской,26.0,Нет нарушений,0,Не пострадал,DODGE,2003,Прочие легковые автомобили
1458791,2,Водитель,Мужской,33.0,Несоблюдение очередности проезда,1,Не пострадал,FORD,2013,Прочие одноярусные
1458791,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,FORD,2013,Прочие одноярусные
1458829,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2007,"В-класс (малый) до 3,9 м"
1458829,1,Водитель,Мужской,1.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,ВАЗ,2007,"В-класс (малый) до 3,9 м"
1458930,1,Водитель,Женский,25.0,Нет нарушений,0,Ранен,TOYOTA,2011,Прочие легковые автомобили
1458930,2,Водитель,Мужской,3.0,Неправильный выбор дистанции,1,Не пострадал,ВАЗ,2012,Прочие легковые автомобили
1459000,1,Водитель,Мужской,9.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2001,Прочие легковые автомобили
1459000,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1459006,1,Водитель,Женский,23.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,HYUNDAI,2012,"В-класс (малый) до 3,9 м"
1459006,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1459079,1,Водитель,Женский,24.0,Несоблюдение очередности проезда,1,Ранен,SUZUKI,2010,Минивэны и универсалы повышенной вместимости
1459079,2,Водитель,Женский,8.0,Нет нарушений,0,Не пострадал,CHANG-JIANG,2017,Минивэны и универсалы повышенной вместимости
1459143,1,Водитель,Мужской,26.0,Выезд на полосу встречного движения,1,Ранен,VOLKSWAGEN,2012,Прочие легковые автомобили
1459143,2,Водитель,Мужской,12.0,Нет нарушений,0,Погиб,МОСКВИЧ,2024,Прочие легковые автомобили
1459150,1,Водитель,Женский,19.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,KIA,2019,Прочие легковые автомобили
1459150,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1459189,1,Водитель,Женский,16.0,Несоблюдение очередности проезда,1,Не пострадал,RENAULT,2014,"В-класс (малый) до 3,9 м"
1459189,2,Водитель,Женский,23.0,Нет нарушений,0,Ранен,KIA,2019,Прочие легковые автомобили
1459272,1,Водитель,Мужской,18.0,Нет нарушений,0,Не пострадал,MITSUBISHI,2006,Прочие легковые автомобили
1459272,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MITSUBISHI,2006,Прочие легковые автомобили
1459272,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MITSUBISHI,2006,Прочие легковые автомобили
1459272,2,Водитель,Мужской,24.0,Нарушение правил перестроения,1,Ранен,HYUNDAI,2017,Прочие легковые автомобили
1459272,2,Пассажир,Женский,,Нет нарушений,0,Ранен,HYUNDAI,2017,Прочие легковые автомобили
1459280,1,Водитель,Женский,11.0,Несоблюдение очередности проезда,1,Ранен,VOLKSWAGEN,2012,"В-класс (малый) до 3,9 м"
1459280,2,Водитель,Мужской,22.0,Нет нарушений,0,Не пострадал,EXEED,2023,"В-класс (малый) до 3,9 м"
1459331,1,Водитель,Мужской,43.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,TOYOTA,2013,"В-класс (малый) до 3,9 м"
1459331,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1459338,1,Водитель,Мужской,12.0,Нет нарушений,0,Не пострадал,ГАЗ,2023,Прочие одноярусные
1459338,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ГАЗ,2023,Прочие одноярусные
1459338,,Пешеход,Мужской,,Неподчинение сигналам регулирования,1,Не пострадал,,,
1459339,1,Водитель,Женский,12.0,Нет нарушений,0,Ранен,KIA,2010,"D-класс (средний) до 4,6 м"
1459339,2,Водитель,Мужской,20.0,Неправильный выбор дистанции,1,Не пострадал,SCANIA,2018,Седельные тягачи
1459360,1,Водитель,Мужской,33.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,Datsun,2016,"В-класс (малый) до 3,9 м"
1459360,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1459361,1,Водитель,Мужской,19.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2019,"С-класс (малый средний, компактный) до 4,3 м"
1459361,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1459372,1,Велосипедист,Мужской,99.0,Нет нарушений,0,Ранен,,,Велосипеды
1459372,2,Водитель,Мужской,1.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,ВАЗ,2007,Прочие легковые автомобили
1459396,1,Водитель,Мужской,17.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,BMW,2018,Прочие легковые автомобили
1459396,,Пешеход,Женский,,Движение вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины,1,Погиб,,,
1459439,1,Водитель,Мужской,15.0,Нет нарушений,0,Не пострадал,KIA,2021,"В-класс (малый) до 3,9 м"
1459439,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
1459475,1,Водитель,Женский,12.0,Несоответствие скорости конкретным условиям движения,1,Ранен,KIA,2014,"В-класс (малый) до 3,9 м"
1459501,1,Водитель,Мужской,95.0,Неправильный выбор дистанции,2,Погиб,PEUGEOT,1999,"С-класс (малый средний, компактный) до 4,3 м"
1459551,1,Водитель,Мужской,95.0,Несоответствие скорости конкретным условиям движения,1,Ранен,VOLKSWAGEN,2000,"С-класс (малый средний, компактный) до 4,3 м"
1459551,2,Водитель,Мужской,20.0,Нет нарушений,0,Не пострадал,KIA,2010,Фургоны
1459646,2,Водитель,Мужской,14.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,CHEVROLET,2013,"А-класс (особо малый) до 3,5 м"
1459646,,Иной участник,Женский,,Нет нарушений,0,Ранен,,,
1459680,1,Водитель,Женский,7.0,Неправильный выбор дистанции,1,Не пострадал,VOLKSWAGEN,2007,"С-класс (малый средний, компактный) до 4,3 м"
1459680,2,Водитель,Мужской,8.0,Нет нарушений,0,Не пострадал,HYUNDAI,2018,"С-класс (малый средний, компактный) до 4,3 м"
1459680,2,Пассажир,Женский,,Нет нарушений,0,Ранен,HYUNDAI,2018,"С-класс (малый средний, компактный) до 4,3 м"
1459704,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2005,"В-класс (малый) до 3,9 м"
1459704,1,Водитель,Мужской,0.0,Несоблюдение очередности проезда,1,Не пострадал,ВАЗ,2005,"В-класс (малый) до 3,9 м"
1459704,2,Водитель,Мужской,23.0,Нет нарушений,0,Не пострадал,FORD,2010,"В-класс (малый) до 3,9 м"
1459734,1,Водитель,Мужской,10.0,Нет нарушений,0,Не пострадал,Прочие марки строительной техники,2010,Экскаваторы
1459734,2,Водитель,Мужской,21.0,Неправильный выбор дистанции,1,Не пострадал,VOLVO,2012,"В-класс (малый) до 3,9 м"
1459734,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,VOLVO,2012,"В-класс (малый) до 3,9 м"
1459824,1,Водитель,Мужской,6.0,Нет нарушений,0,Не пострадал,CHEVROLET,2009,Прочие легковые автомобили
1459824,1,Пассажир,Женский,,Нет нарушений,0,Ранен,CHEVROLET,2009,Прочие легковые автомобили
1459824,2,Водитель,Мужской,22.0,Несоблюдение очередности проезда,1,Не пострадал,RENAULT,2010,Прочие легковые автомобили
1459824,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,RENAULT,2010,Прочие легковые автомобили
1459862,1,Водитель,Мужской,11.0,Несоответствие скорости конкретным условиям движения,1,Ранен,SKODA,2011,"D-класс (средний) до 4,6 м"
1459862,1,Пассажир,Женский,,Нет нарушений,0,Ранен,SKODA,2011,"D-класс (средний) до 4,6 м"
1459876,1,Водитель,Мужской,3.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,CHEVROLET,2012,Прочие легковые автомобили
1459876,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,CHEVROLET,2012,Прочие легковые автомобили
1459882,1,Водитель,Мужской,95.0,Нет нарушений,0,Не пострадал,ВАЗ,2010,"С-класс (малый средний, компактный) до 4,3 м"
1459882,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
1459964,1,Водитель,Мужской,20.0,Выезд на полосу встречного движения,1,Не пострадал,PORSCHE,2021,Спортивные (гоночные)
1459964,2,Водитель,Мужской,8.0,Нет нарушений,0,Погиб,EXEED,2023,"С-класс (малый средний, компактный) до 4,3 м"
1459964,2,Пассажир,Женский,,Нет нарушений,0,Ранен,EXEED,2023,"С-класс (малый средний, компактный) до 4,3 м"
1459964,2,Пассажир,Женский,,Нет нарушений,0,Ранен,EXEED,2023,"С-класс (малый средний, компактный) до 4,3 м"
1459972,1,Водитель,Мужской,11.0,Нет нарушений,0,Не пострадал,CHEVROLET,2019,"В-класс (малый) до 3,9 м"
1459972,,Пешеход,Мужской,,Нахождение на проезжей части без цели её перехода,1,Погиб,,,
1460004,1,Водитель,Женский,12.0,Нет нарушений,0,Не пострадал,TOYOTA,2011,"В-класс (малый) до 3,9 м"
1460004,,Пешеход,Женский,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
1460016,1,Водитель,Мужской,46.0,Нет нарушений,0,Не пострадал,HYUNDAI,2016,Прочие легковые автомобили
1460016,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
1460020,1,Водитель,Мужской,95.0,Несоответствие скорости конкретным условиям движения,1,Ранен,ВАЗ,2014,Минивэны и универсалы повышенной вместимости
1460029,1,Водитель,Мужской,22.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,HONDA,2012,"В-класс (малый) до 3,9 м"
1460029,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1460051,1,Водитель,Мужской,23.0,Выезд на полосу встречного движения,1,Погиб,TOYOTA,2022,"В-класс (малый) до 3,9 м"
1460051,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,TOYOTA,2022,"В-класс (малый) до 3,9 м"
1460051,2,Водитель,Мужской,30.0,Нет нарушений,0,Не пострадал,YUTONG,2022,Прочие одноярусные
1460051,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,YUTONG,2022,Прочие одноярусные
1460135,1,Водитель,Мужской,4.0,Нарушение правил остановки и стоянки,1,Не пострадал,SHACMAN,2012,Самосвалы
1460135,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,HYUNDAI,2022,"Е-класс (высший средний, бизнес-класс) до 4,9 м"
1460135,2,Водитель,Мужской,11.0,Нет нарушений,0,Ранен,HYUNDAI,2022,"Е-класс (высший средний, бизнес-класс) до 4,9 м"
1460160,1,Водитель,Мужской,41.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,KIA,2010,Прочие легковые автомобили
1460160,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1460198,1,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,2005,Прочие легковые автомобили
1460198,1,Водитель,Мужской,4.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,VOLKSWAGEN,2005,Прочие легковые автомобили
1460257,1,Водитель,Мужской,12.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,RENAULT,2020,"D-класс (средний) до 4,6 м"
1460257,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1460373,1,Водитель,Мужской,31.0,Нет нарушений,0,Не пострадал,SHACMAN,2014,Прочая спецтехника
1460373,3,Водитель,Мужской,5.0,Неправильный выбор дистанции,1,Ранен,HYUNDAI,2018,"С-класс (малый средний, компактный) до 4,3 м"
1460434,1,Водитель,Мужской,31.0,Нет нарушений,0,Ранен,RENAULT,2011,"В-класс (малый) до 3,9 м"
1460434,2,Водитель,Мужской,41.0,Несоблюдение очередности проезда,1,Не пострадал,TOYOTA,2020,"В-класс (малый) до 3,9 м"
1460480,1,Водитель,Мужской,0.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,SKODA,2016,Прочие легковые автомобили
1460480,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1460502,1,Водитель,Женский,18.0,Несоответствие скорости конкретным условиям движения,1,Ранен,ВАЗ,2024,"В-класс (малый) до 3,9 м"
1460502,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2024,"В-класс (малый) до 3,9 м"
1460600,1,Водитель,Мужской,27.0,Неправильный выбор дистанции,1,Не пострадал,MAN,2008,Фургоны
1460600,2,Водитель,Мужской,30.0,Нет нарушений,0,Не пострадал,ГАЗ,2023,Прочие одноярусные
1460600,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,ГАЗ,2023,Прочие одноярусные
1460619,1,Велосипедист,Женский,99.0,Несоблюдение очередности проезда,1,Ранен,,,Велосипеды
1460619,2,Водитель,Мужской,24.0,Нет нарушений,0,Не пострадал,ВАЗ,2010,"В-класс (малый) до 3,9 м"
1460625,1,Водитель,Мужской,28.0,Непредоставление преимущества в движении пешеходу,1,Не пострадал,NISSAN,2006,"Е-класс (высший средний, бизнес-класс) до 4,9 м"
1460625,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1460785,1,Водитель,Мужской,20.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,MITSUBISHI,2018,"С-класс (малый средний, компактный) до 4,3 м"
1460785,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1460787,1,Водитель,Мужской,36.0,Нет нарушений,0,Не пострадал,LAND ROVER,2011,"С-класс (малый средний, компактный) до 4,3 м"
1460787,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Погиб,,,
1460804,1,Водитель,Мужской,1.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2021,Фургоны
1460804,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1460818,1,Водитель,Мужской,23.0,Нарушение требований сигналов светофора,1,Не пострадал,FORD,2011,"В-класс (малый) до 3,9 м"
1460818,2,Водитель,Женский,7.0,Нарушение требований сигналов светофора,1,Ранен,HYUNDAI,2018,"В-класс (малый) до 3,9 м"
1460820,1,Водитель,Женский,4.0,Нет нарушений,0,Ранен,CITROEN,2005,"С-класс (малый средний, компактный) до 4,3 м"
1460820,2,Водитель,Женский,17.0,Нет нарушений,0,Не пострадал,MINI,2013,"С-класс (малый средний, компактный) до 4,3 м"
1460820,3,Водитель,Мужской,32.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,HYUNDAI,2017,"D-класс (средний) до 4,6 м"
1460844,1,Водитель,Мужской,0.0,Нарушение правил перестроения,1,Не пострадал,MITSUBISHI,2011,"D-класс (средний) до 4,6 м"
1460844,2,Водитель,Мужской,27.0,Нет нарушений,0,Не пострадал,CITROEN,2013,"D-класс (средний) до 4,6 м"
1460844,4,Водитель,Мужской,36.0,Нет нарушений,0,Не пострадал,DADI,2017,"D-класс (средний) до 4,6 м"
1460844,5,Водитель,Мужской,17.0,Нет нарушений,0,Не пострадал,HAVAL,2023,"D-класс (средний) до 4,6 м"
1460844,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1460861,1,Водитель,Мужской,5.0,Нет нарушений,0,Не пострадал,ВАЗ,2005,"В-класс (малый) до 3,9 м"
1460861,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2005,"В-класс (малый) до 3,9 м"
1460861,2,Водитель,Мужской,95.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,ЗАЗ,2011,"С-класс (малый средний, компактный) до 4,3 м"
1460871,1,Велосипедист,Женский,99.0,Несоблюдение очередности проезда,1,Ранен,,,Велосипеды
1460871,2,Водитель,Женский,23.0,Нет нарушений,0,Не пострадал,MITSUBISHI,2021,"С-класс (малый средний, компактный) до 4,3 м"
1460900,1,Водитель,Мужской,3.0,Нет нарушений,0,Не пострадал,MAN,2018,Фургоны
1460900,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,GEELY,2024,"В-класс (малый) до 3,9 м"
1460900,2,Водитель,Мужской,0.0,Несоблюдение очередности проезда,1,Ранен,GEELY,2024,"В-класс (малый) до 3,9 м"
1460919,1,Водитель,Мужской,40.0,Нет нарушений,0,Не пострадал,DODGE,2001,Прочие легковые автомобили
1460919,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Погиб,,,
1460931,1,Водитель,Мужской,25.0,Несоответствие скорости конкретным условиям движения,1,Ранен,VOLKSWAGEN,2010,"С-класс (малый средний, компактный) до 4,3 м"
1460931,1,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,2010,"С-класс (малый средний, компактный) до 4,3 м"
1460931,2,Водитель,Мужской,24.0,Нет нарушений,0,Не пострадал,ПАЗ,2019,Прочие одноярусные
1460959,1,Водитель,Женский,24.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,VOLKSWAGEN,2010,"В-класс (малый) до 3,9 м"
1460959,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1461014,1,Водитель,Женский,6.0,Несоответствие скорости конкретным условиям движения,1,Ранен,OPEL,2007,"D-класс (средний) до 4,6 м"
1461037,1,Водитель,Мужской,34.0,Несоответствие скорости конкретным условиям движения,1,Ранен,SCANIA,2018,Самосвалы
1461050,1,Водитель,Мужской,23.0,"Несоблюдение условий, разрешающих движение транспорта задним ходом",1,Не пострадал,КАМАЗ,2008,Оснащённые специализированным оборудованием  автотранспортные средства для коммунального хозяйства и  содержания дорог
1461050,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
1461056,1,Водитель,Мужской,19.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,ISUZU,2013,Бортовые грузовые автомобили
1461056,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1461056,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1461087,1,Водитель,Женский,17.0,Нет нарушений,0,Не пострадал,SKODA,2020,"С-класс (малый средний, компактный) до 4,3 м"
1461087,2,Водитель,Мужской,95.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,ABM,2023,Иные ТС
1461126,1,Водитель,Мужской,13.0,Нет нарушений,0,Ранен,VOLVO,2011,"В-класс (малый) до 3,9 м"
1461126,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,FORD,2021,"В-класс (малый) до 3,9 м"
1461126,2,Пассажир,Женский,,Нет нарушений,0,Ранен,FORD,2021,"В-класс (малый) до 3,9 м"
1461126,2,Водитель,Мужской,12.0,Нет нарушений,0,Ранен,FORD,2021,"В-класс (малый) до 3,9 м"
1461151,1,Водитель,Мужской,16.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,PEUGEOT,2008,"С-класс (малый средний, компактный) до 4,3 м"
1461151,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1461188,1,Водитель,Женский,4.0,Нет нарушений,0,Ранен,TOYOTA,2007,"В-класс (малый) до 3,9 м"
1461188,2,Водитель,Женский,4.0,Нет нарушений,0,Не пострадал,KIA,2015,"А-класс (особо малый) до 3,5 м"
1461188,3,Водитель,Мужской,2.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,MERCEDES,2017,Седельные тягачи
1461188,5,Водитель,Женский,23.0,Нет нарушений,0,Не пострадал,HYUNDAI,2021,"В-класс (малый) до 3,9 м"
1461196,1,Водитель,Мужской,25.0,Нет нарушений,0,Не пострадал,IVECO,2008,Седельные тягачи
1461196,3,Водитель,Мужской,27.0,Неправильный выбор дистанции,1,Ранен,Datsun,2020,"В-класс (малый) до 3,9 м"
1461206,2,Водитель,Мужской,15.0,Нет нарушений,0,Не пострадал,MERCEDES,2011,Седельные тягачи
1461206,3,Водитель,Мужской,10.0,Неправильный выбор дистанции,1,Погиб,ISUZU,2019,Рефрижераторы
1461234,1,Водитель,Мужской,43.0,Нет нарушений,0,Не пострадал,DAF,1996,Седельные тягачи
1461234,3,Водитель,Женский,19.0,"Разворот в местах, где разворот запрещён",1,Ранен,TOYOTA,2017,Прочие легковые автомобили
1461237,1,Водитель,Мужской,0.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2010,Прочие легковые автомобили
1461237,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1461283,2,Водитель,Мужской,26.0,Нет нарушений,0,Не пострадал,ВАЗ,1988,"С-класс (малый средний, компактный) до 4,3 м"
1461283,,Иной участник,Мужской,,Иные нарушения,1,Ранен,,,
1461285,1,Водитель,Мужской,4.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,KIA,2008,"С-класс (малый средний, компактный) до 4,3 м"
1461285,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1461414,1,Водитель,Мужской,28.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2020,"В-класс (малый) до 3,9 м"
1461414,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1461417,2,Водитель,Мужской,36.0,Нет нарушений,0,Не пострадал,OPEL,2008,Прочие легковые автомобили
1461417,,Пешеход,Мужской,,Неожиданный выход из-за сооружений (деревьев),1,Ранен,,,
1461434,1,Водитель,Мужской,0.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,GEELY,2023,"D-класс (средний) до 4,6 м"
1461434,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1461466,1,Водитель,Мужской,6.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2003,"А-класс (особо малый) до 3,5 м"
1461466,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1461533,1,Водитель,Женский,10.0,Нет нарушений,0,Не пострадал,BMW,2008,Прочие легковые автомобили
1461533,2,Водитель,Мужской,20.0,Нет нарушений,0,Не пострадал,SHACMAN,2017,Самосвалы
1461533,3,Водитель,Мужской,24.0,Неправильный выбор дистанции,1,Не пострадал,КАМАЗ,2019,Прочие грузовые автомобили
1461533,4,Водитель,Мужской,16.0,Нет нарушений,0,Ранен,CHERY,2021,Прочие легковые автомобили
1461533,4,Пассажир,Женский,,Нет нарушений,0,Ранен,CHERY,2021,Прочие легковые автомобили
1461533,4,Пассажир,Женский,,Нет нарушений,0,Ранен,CHERY,2021,Прочие легковые автомобили
1461533,5,Водитель,Мужской,1.0,Нет нарушений,0,Не пострадал,CHERY,2023,Прочие легковые автомобили
1461617,1,Водитель,Мужской,1.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,1998,"В-класс (малый) до 3,9 м"
1461617,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
1461632,1,Водитель,Мужской,45.0,Несоблюдение очередности проезда,1,Ранен,RENAULT,2013,"В-класс (малый) до 3,9 м"
1461632,2,Водитель,Мужской,24.0,Нет нарушений,0,Не пострадал,ГАЗ,2016,Одноэтажные длиной от 8 до 12 м
1461632,2,Пассажир,Женский,,Нет нарушений,0,Ранен,ГАЗ,2016,Одноэтажные длиной от 8 до 12 м
1461632,2,Пассажир,Женский,,Нет нарушений,0,Ранен,ГАЗ,2016,Одноэтажные длиной от 8 до 12 м
1461632,2,Пассажир,Женский,,Нет нарушений,0,Ранен,ГАЗ,2016,Одноэтажные длиной от 8 до 12 м
1461743,1,Водитель,Женский,3.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ГАЗ,2010,"В-класс (малый) до 3,9 м"
1461743,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1461785,1,Водитель,Мужской,30.0,Непредоставление преимущества в движении пешеходу,1,Не пострадал,HONDA,2011,Прочие легковые автомобили
1461785,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1461927,1,Водитель,Мужской,39.0,Нет нарушений,0,Не пострадал,TOYOTA,2017,Прочие легковые автомобили
1461927,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
1461964,1,Водитель,Мужской,20.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,LAND ROVER,2009,"В-класс (малый) до 3,9 м"
